CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;DateDebutOperationPrelBio;CdSupport;LbSupport;DtProdResultatBiologique;HeureResultat;CdParametreResultatBiologique;LbLongParametre;ResIndiceResultatBiologique;CdUniteMesure;SymUniteMesure;CdRqIndiceResultatBiologique;MnemoRqAna;CdMethEval;RefOperationPrelBio;CdProducteur;NomProducteur;CdAccredRsIndiceResultatBiologique;MnAccredRsIndiceResultatBiologique
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2007-06-27;4;Poissons;2021-08-30;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);0.520157;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1778eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM3.5_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2007-06-27;4;Poissons;2021-08-30;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);2.854103;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1778eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM3.5_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2007-06-27;4;Poissons;2021-08-30;;7745;Score de la métrique densité d'individus invertivores (DII);0.152192;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1778eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM3.5_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2007-06-27;4;Poissons;2021-08-30;;7746;Score de la métrique densité d'individus omnivores (DIO);0.875584;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1778eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM3.5_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2007-06-27;4;Poissons;2021-08-30;;7786;Score de la métrique densité d'individus tolérants (DIT);1.083468;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1778eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM3.5_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2007-06-27;4;Poissons;2021-08-30;;7787;Score de la métrique densité totale d'individus (DTI);1.482346;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1778eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM3.5_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2008-07-09;4;Poissons;2021-08-30;;7036;Indice Poisson Rivière (IPR);14.278010;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1912eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.7_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2008-07-09;4;Poissons;2021-08-30;;7644;Score de la métrique nombre total d’espèces (NTE);2.897842;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1912eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.7_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2008-07-09;4;Poissons;2021-08-30;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);1.833678;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1912eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.7_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2008-07-09;4;Poissons;2021-08-30;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);6.648908;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1912eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.7_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2008-07-09;4;Poissons;2021-08-30;;7745;Score de la métrique densité d'individus invertivores (DII);0.249853;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1912eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.7_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2008-07-09;4;Poissons;2021-08-30;;7746;Score de la métrique densité d'individus omnivores (DIO);0.671579;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1912eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.7_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2008-07-09;4;Poissons;2021-08-30;;7786;Score de la métrique densité d'individus tolérants (DIT);0.921125;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1912eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.7_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2008-07-09;4;Poissons;2021-08-30;;7787;Score de la métrique densité totale d'individus (DTI);1.055025;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1912eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.7_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2009-06-17;4;Poissons;2021-08-30;;7036;Indice Poisson Rivière (IPR);16.010362;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2024eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.7_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2009-06-17;4;Poissons;2021-08-30;;7644;Score de la métrique nombre total d’espèces (NTE);5.960983;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2024eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.7_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2009-06-17;4;Poissons;2021-08-30;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);4.654018;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2024eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.7_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2009-06-17;4;Poissons;2021-08-30;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);2.866814;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2024eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.7_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2009-06-17;4;Poissons;2021-08-30;;7745;Score de la métrique densité d'individus invertivores (DII);0.217036;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2024eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.7_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2009-06-17;4;Poissons;2021-08-30;;7746;Score de la métrique densité d'individus omnivores (DIO);0.062318;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2024eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.7_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2009-06-17;4;Poissons;2021-08-30;;7786;Score de la métrique densité d'individus tolérants (DIT);0.128552;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2024eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.7_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2009-06-17;4;Poissons;2021-08-30;;7787;Score de la métrique densité totale d'individus (DTI);2.120642;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2024eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.7_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2010-06-30;4;Poissons;2021-08-30;;7036;Indice Poisson Rivière (IPR);11.959594;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2122eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.83_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2010-06-30;4;Poissons;2021-08-30;;7644;Score de la métrique nombre total d’espèces (NTE);5.922408;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2122eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.83_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2010-06-30;4;Poissons;2021-08-30;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);1.833385;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2122eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.83_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2010-06-30;4;Poissons;2021-08-30;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);2.867596;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2122eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.83_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2010-06-30;4;Poissons;2021-08-30;;7745;Score de la métrique densité d'individus invertivores (DII);0.123202;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2122eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.83_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2010-06-30;4;Poissons;2021-08-30;;7746;Score de la métrique densité d'individus omnivores (DIO);0.139436;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2122eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.83_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2010-06-30;4;Poissons;2021-08-30;;7786;Score de la métrique densité d'individus tolérants (DIT);0.245270;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2122eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.83_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2010-06-30;4;Poissons;2021-08-30;;7787;Score de la métrique densité totale d'individus (DTI);0.828297;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2122eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.83_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2011-06-08;4;Poissons;2021-08-30;;7036;Indice Poisson Rivière (IPR);2.811873;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2219eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.83_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2011-06-08;4;Poissons;2021-08-30;;7644;Score de la métrique nombre total d’espèces (NTE);0.783644;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2219eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.83_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2011-06-08;4;Poissons;2021-08-30;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);0.492275;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2219eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.83_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2011-06-08;4;Poissons;2021-08-30;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);0.880581;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2219eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.83_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2011-06-08;4;Poissons;2021-08-30;;7745;Score de la métrique densité d'individus invertivores (DII);0.059202;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2219eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.83_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2011-06-08;4;Poissons;2021-08-30;;7746;Score de la métrique densité d'individus omnivores (DIO);0.134847;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2219eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.83_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2011-06-08;4;Poissons;2021-08-30;;7786;Score de la métrique densité d'individus tolérants (DIT);0.261886;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2219eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.83_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;2011-06-08;4;Poissons;2021-08-30;;7787;Score de la métrique densité totale d'individus (DTI);0.199438;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2219eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.83_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112295;LE MORBRAS A SUCY-EN-BRIE 2;003;2010-08-09;13;Macroinvertébrés aquatiques;;;5910;"Indice dit ""équivalent"" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur";6;32;‰ vs SMOW;1;Résultat > seuil de quantification et < au seuil de saturation;;20180130180354-HB-7459;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);0;Inconnu
3112295;LE MORBRAS A SUCY-EN-BRIE 2;003;2010-08-09;13;Macroinvertébrés aquatiques;;;6034;"Variété taxonomique de l'indice dit ""équivalent"" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur";16;214;n;1;Résultat > seuil de quantification et < au seuil de saturation;;20180130180354-HB-7459;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);0;Inconnu
3112295;LE MORBRAS A SUCY-EN-BRIE 2;003;2010-08-09;13;Macroinvertébrés aquatiques;;;6035;"Groupe Faunistique Indicateur de l'indice dit ""équivalent"" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur";2;32;‰ vs SMOW;1;Résultat > seuil de quantification et < au seuil de saturation;;20180130180354-HB-7459;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);0;Inconnu
3112295;LE MORBRAS A SUCY-EN-BRIE 2;003;2016-09-23;13;Macroinvertébrés aquatiques;;;5910;"Indice dit ""équivalent"" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur";11;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20180228165842-HB-20463;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112295;LE MORBRAS A SUCY-EN-BRIE 2;003;2016-09-23;13;Macroinvertébrés aquatiques;;;6034;"Variété taxonomique de l'indice dit ""équivalent"" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur";24;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20180228165842-HB-20463;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112295;LE MORBRAS A SUCY-EN-BRIE 2;003;2016-09-23;13;Macroinvertébrés aquatiques;;;6035;"Groupe Faunistique Indicateur de l'indice dit ""équivalent"" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur";5;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20180228165842-HB-20463;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112295;LE MORBRAS A SUCY-EN-BRIE 2;003;2016-09-23;13;Macroinvertébrés aquatiques;;;7613;Indice Invertébrés Multimétrique (I2M2);0.1058;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20180228165842-HB-20463;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112295;LE MORBRAS A SUCY-EN-BRIE 2;003;2019-07-17;13;Macroinvertébrés aquatiques;;;5910;"Indice dit ""équivalent"" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur";10;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20201029143648-HB-475816;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;1;Analyse réalisée sous accréditation
3112295;LE MORBRAS A SUCY-EN-BRIE 2;003;2019-07-17;13;Macroinvertébrés aquatiques;;;6034;"Variété taxonomique de l'indice dit ""équivalent"" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur";23;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20201029143648-HB-475816;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;1;Analyse réalisée sous accréditation
3112295;LE MORBRAS A SUCY-EN-BRIE 2;003;2019-07-17;13;Macroinvertébrés aquatiques;;;6035;"Groupe Faunistique Indicateur de l'indice dit ""équivalent"" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur";4;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20201029143648-HB-475816;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;1;Analyse réalisée sous accréditation
